flow_id,policy_id,claim_id,flow_type,payment_method,flow_status,transaction_date,processing_date,amount,processed_amount,currency,customer_document,bank_name,city,state,created_at
FLOW-0000003013,POL-00000217,CLM-00000460,REFUND,DEBIT,PROCESSED,2025-12-17,2025-12-22,12291.2,12291.2,BRL,123.607.485-80,Fernandes Cavalcanti - EI,Vieira Alegre,PA,2026-05-25 01:16:38
FLOW-0000003014,POL-00000077,CLM-00000765,CANCELLATION,PIX,CANCELLED,2026-05-07,2026-05-12,23738.96,23738.96,BRL,612.097.853-40,da Cruz,Costela,RS,2026-05-25 01:16:38
FLOW-0000003015,POL-00000471,CLM-00000378,REINSURANCE,CREDIT_CARD,PROCESSED,2024-06-30,2024-07-01,9189.04,9189.04,BRL,642.859.703-92,Nunes Ltda.,da Conceição,RN,2026-05-25 01:16:38
FLOW-0000003016,POL-00000413,CLM-00000834,PREMIUM_PAYMENT,BANK_SLIP,PROCESSED,2025-07-09,2025-07-10,23745.09,23745.09,BRL,924.738.150-97,Fogaça,Melo,PR,2026-05-25 01:16:38
FLOW-0000003017,POL-00000098,CLM-00000857,PREMIUM_PAYMENT,PIX,PROCESSED,2024-06-12,2024-06-17,13606.95,13606.95,BRL,789.264.013-40,Caldeira da Costa - ME,Alves de Fernandes,GO,2026-05-25 01:16:38
FLOW-0000003018,POL-00000321,CLM-00000313,CLAIM_PAYMENT,BANK_TRANSFER,PENDING,2025-04-11,2025-04-12,5044.52,5044.52,BRL,623.705.189-95,Dias,Campos,MA,2026-05-25 01:16:38
FLOW-0000003019,POL-00000454,CLM-00000093,CANCELLATION,BANK_TRANSFER,PENDING,2024-12-20,2024-12-20,1521.66,1521.66,BRL,082.693.715-21,Carvalho Barros - EI,Rezende,BA,2026-05-25 01:16:38
FLOW-0000003020,POL-00000105,CLM-00000735,REFUND,BANK_TRANSFER,PROCESSED,2024-10-29,2024-10-30,10413.43,10413.43,BRL,654.103.728-08,Borges e Filhos,da Mata das Flores,CE,2026-05-25 01:16:38
FLOW-0000003021,POL-00000393,CLM-00000483,REINSURANCE,DEBIT,PROCESSED,2025-06-24,2025-06-27,8657.93,8657.93,BRL,376.159.280-95,Carvalho e Filhos,Mendonça,AM,2026-05-25 01:16:38
FLOW-0000003022,POL-00000091,CLM-00000806,CANCELLATION,BANK_SLIP,CANCELLED,2024-10-10,2024-10-14,17668.86,17668.86,BRL,195.670.482-58,Rezende S/A,Sales da Mata,BA,2026-05-25 01:16:38
FLOW-0000003023,POL-00000383,CLM-00000997,COMMISSION,CREDIT_CARD,FAILED,2026-02-22,2026-02-24,12027.99,0.0,BRL,152.749.860-30,Camargo - EI,Ramos da Praia,PB,2026-05-25 01:16:38
FLOW-0000003024,POL-00000195,CLM-00000159,REFUND,BANK_TRANSFER,PROCESSED,2025-09-28,2025-10-02,15711.98,15711.98,BRL,910.745.386-84,Peixoto,Marques de Minas,CE,2026-05-25 01:16:38
FLOW-0000003025,POL-00000262,CLM-00000837,REINSURANCE,DEBIT,PENDING,2025-10-16,2025-10-16,8169.58,8169.58,BRL,024.638.975-38,Siqueira Barbosa Ltda.,da Costa,CE,2026-05-25 01:16:38
FLOW-0000003026,POL-00000374,CLM-00000105,REINSURANCE,DEBIT,PROCESSED,2025-08-13,2025-08-16,22496.3,22496.3,BRL,936.218.745-00,Farias,Gomes do Sul,ES,2026-05-25 01:16:38
FLOW-0000003027,POL-00000492,CLM-00000124,CLAIM_PAYMENT,DEBIT,CANCELLED,2026-05-20,2026-05-20,13756.88,13756.88,BRL,745.206.981-11,Montenegro Nascimento - ME,Machado do Amparo,PA,2026-05-25 01:16:38
FLOW-0000003028,POL-00000102,CLM-00000454,CANCELLATION,BANK_SLIP,PROCESSED,2025-03-28,2025-03-29,1629.88,1629.88,BRL,246.105.378-26,Martins,Araújo do Campo,BA,2026-05-25 01:16:38
FLOW-0000003029,POL-00000167,CLM-00000187,CLAIM_PAYMENT,BANK_SLIP,PENDING,2026-05-17,2026-05-21,16402.13,16402.13,BRL,358.107.694-20,Caldeira Ltda.,Santos,AP,2026-05-25 01:16:38
FLOW-0000003030,POL-00000380,CLM-00000422,REINSURANCE,BANK_SLIP,PROCESSED,2025-10-31,2025-11-01,14437.37,14437.37,BRL,217.453.096-16,Albuquerque,Monteiro da Praia,PE,2026-05-25 01:16:38
FLOW-0000003031,POL-00000328,CLM-00000311,COMMISSION,BANK_SLIP,PENDING,2026-02-05,2026-02-05,18333.49,18333.49,BRL,391.485.670-00,Sousa,Machado das Flores,AP,2026-05-25 01:16:38
FLOW-0000003032,POL-00000167,CLM-00000669,CLAIM_PAYMENT,CREDIT_CARD,PROCESSED,2025-08-27,2025-08-31,13788.94,13788.94,BRL,963.081.475-75,Sales Casa Grande Ltda.,Silveira,DF,2026-05-25 01:16:38
FLOW-0000003033,POL-00000164,CLM-00000570,REINSURANCE,CREDIT_CARD,PROCESSED,2025-08-05,2025-08-10,24105.58,24105.58,BRL,038.741.562-90,Fernandes Novais S/A,Azevedo de Nascimento,RJ,2026-05-25 01:16:38
FLOW-0000003034,POL-00000378,CLM-00000762,REFUND,DEBIT,CANCELLED,2025-08-30,2025-09-01,10475.99,10475.99,BRL,408.291.376-96,Ramos e Filhos,Borges,AP,2026-05-25 01:16:38
FLOW-0000003035,POL-00000127,CLM-00000965,REFUND,PIX,FAILED,2024-09-04,2024-09-05,4080.96,0.0,BRL,502.164.839-05,Porto,Pastor,AM,2026-05-25 01:16:38
FLOW-0000003036,POL-00000313,CLM-00000733,COMMISSION,PIX,CANCELLED,2025-05-10,2025-05-14,8348.97,8348.97,BRL,281.749.536-55,Cirino,Freitas,PR,2026-05-25 01:16:38
FLOW-0000003037,POL-00000002,CLM-00000192,REINSURANCE,BANK_TRANSFER,CANCELLED,2024-07-26,2024-07-27,22337.13,22337.13,BRL,059.782.136-40,das Neves Vasconcelos - EI,Farias de Carvalho,PB,2026-05-25 01:16:38
FLOW-0000003038,POL-00000170,CLM-00000253,CLAIM_PAYMENT,BANK_TRANSFER,PENDING,2026-01-17,2026-01-18,11031.54,11031.54,BRL,217.894.035-88,Barbosa Ribeiro - EI,Carvalho,PR,2026-05-25 01:16:38
FLOW-0000003039,POL-00000110,CLM-00000503,REFUND,CREDIT_CARD,PENDING,2026-05-12,2026-05-15,19005.65,19005.65,BRL,968.124.570-94,Silveira e Filhos,Moreira do Amparo,RR,2026-05-25 01:16:38
FLOW-0000003040,POL-00000067,CLM-00000153,REINSURANCE,PIX,PROCESSED,2026-01-16,2026-01-17,14510.48,14510.48,BRL,268.371.504-80,Novaes,Ramos,BA,2026-05-25 01:16:38
FLOW-0000003041,POL-00000407,CLM-00000374,PREMIUM_PAYMENT,DEBIT,PROCESSED,2025-10-02,2025-10-07,18831.09,18831.09,BRL,534.782.106-07,Barros Araújo - ME,Araújo de Minas,AC,2026-05-25 01:16:38
FLOW-0000003042,POL-00000089,CLM-00000039,PREMIUM_PAYMENT,PIX,PROCESSED,2025-12-30,2026-01-04,19775.11,19775.11,BRL,352.879.104-79,Carvalho,Lima de Costela,PI,2026-05-25 01:16:38
FLOW-0000003043,POL-00000266,CLM-00000516,REFUND,BANK_TRANSFER,CANCELLED,2025-05-19,2025-05-21,19036.87,19036.87,BRL,018.947.623-04,Andrade - EI,Siqueira do Norte,RR,2026-05-25 01:16:38
FLOW-0000003044,POL-00000355,CLM-00000758,CANCELLATION,CREDIT_CARD,PROCESSED,2024-09-04,2024-09-08,10987.33,10987.33,BRL,241.037.986-96,Peixoto,Araújo Grande,MT,2026-05-25 01:16:38
FLOW-0000003045,POL-00000327,CLM-00000548,CLAIM_PAYMENT,DEBIT,PROCESSED,2024-08-05,2024-08-10,12882.65,12882.65,BRL,951.647.230-34,Rezende,Pacheco,SE,2026-05-25 01:16:38
FLOW-0000003046,POL-00000009,CLM-00000285,PREMIUM_PAYMENT,CREDIT_CARD,PROCESSED,2024-10-22,2024-10-22,19977.37,19977.37,BRL,984.326.107-04,Ramos,Moreira de Sales,RN,2026-05-25 01:16:38
FLOW-0000003047,POL-00000418,CLM-00000587,CANCELLATION,BANK_TRANSFER,PENDING,2024-12-28,2024-12-29,23067.49,23067.49,BRL,548.037.916-00,da Luz,Araújo de Minas,AL,2026-05-25 01:16:38
FLOW-0000003048,POL-00000428,CLM-00000893,PREMIUM_PAYMENT,BANK_SLIP,FAILED,2026-03-15,2026-03-17,2781.55,0.0,BRL,123.978.065-68,Ramos,da Conceição do Galho,RN,2026-05-25 01:16:38
FLOW-0000003049,POL-00000012,CLM-00000798,REINSURANCE,BANK_SLIP,PENDING,2024-07-01,2024-07-02,21806.57,21806.57,BRL,270.589.314-88,Campos Ribeiro - EI,Rezende do Amparo,MA,2026-05-25 01:16:38
FLOW-0000003050,POL-00000340,CLM-00000025,CANCELLATION,PIX,FAILED,2025-07-23,2025-07-28,14450.85,0.0,BRL,857.493.602-29,Nogueira,Silveira de Goiás,DF,2026-05-25 01:16:38
FLOW-0000003051,POL-00000030,CLM-00000627,COMMISSION,BANK_SLIP,PROCESSED,2025-03-01,2025-03-03,5011.05,5011.05,BRL,089.467.513-39,Borges - EI,Vasconcelos Alegre,MA,2026-05-25 01:16:38
FLOW-0000003052,POL-00000108,CLM-00000704,REFUND,BANK_TRANSFER,PENDING,2026-05-12,2026-05-12,14434.9,14434.9,BRL,879.641.032-96,Machado,Farias,TO,2026-05-25 01:16:38
FLOW-0000003053,POL-00000204,CLM-00000050,PREMIUM_PAYMENT,BANK_SLIP,PROCESSED,2025-12-05,2025-12-08,2368.58,2368.58,BRL,947.156.820-01,Moreira,Araújo de Casa Grande,MG,2026-05-25 01:16:38
FLOW-0000003054,POL-00000061,CLM-00000888,CLAIM_PAYMENT,DEBIT,PROCESSED,2026-04-25,2026-04-30,3837.1,3837.1,BRL,590.427.368-10,Silveira,Pereira Paulista,MT,2026-05-25 01:16:38
FLOW-0000003055,POL-00000028,CLM-00000118,CANCELLATION,BANK_TRANSFER,PROCESSED,2024-06-25,2024-06-28,11690.49,11690.49,BRL,807.136.952-77,da Rosa Sampaio Ltda.,da Cunha,BA,2026-05-25 01:16:38
FLOW-0000003056,POL-00000196,CLM-00000413,PREMIUM_PAYMENT,PIX,PENDING,2025-08-24,2025-08-29,16852.27,16852.27,BRL,057.892.413-79,Caldeira - ME,Cassiano do Amparo,MT,2026-05-25 01:16:38
FLOW-0000003057,POL-00000317,CLM-00000739,PREMIUM_PAYMENT,PIX,PENDING,2024-10-04,2024-10-05,22836.47,22836.47,BRL,265.490.381-89,Carvalho - EI,Barros do Oeste,PE,2026-05-25 01:16:38
FLOW-0000003058,POL-00000478,CLM-00000255,COMMISSION,BANK_SLIP,CANCELLED,2025-09-06,2025-09-09,3442.87,3442.87,BRL,672.093.518-68,da Luz S.A.,Fonseca de Borges,BA,2026-05-25 01:16:38
FLOW-0000003059,POL-00000151,CLM-00000586,CLAIM_PAYMENT,BANK_SLIP,PENDING,2025-06-12,2025-06-16,18681.99,18681.99,BRL,128.396.745-64,Costela,da Rocha,PE,2026-05-25 01:16:38
FLOW-0000003060,POL-00000339,CLM-00000184,CLAIM_PAYMENT,DEBIT,PENDING,2025-11-03,2025-11-06,9538.08,9538.08,BRL,671.925.403-07,Andrade,Lima de Pereira,AL,2026-05-25 01:16:38
FLOW-0000003061,POL-00000077,CLM-00000783,COMMISSION,CREDIT_CARD,PENDING,2025-11-30,2025-12-05,21927.97,21927.97,BRL,259.304.876-00,Vieira Ltda.,Sampaio,PI,2026-05-25 01:16:38
FLOW-0000003062,POL-00000405,CLM-00000572,COMMISSION,DEBIT,PENDING,2026-01-27,2026-01-28,2556.44,2556.44,BRL,032.491.657-43,Melo Ltda.,Aragão,BA,2026-05-25 01:16:38
FLOW-0000003063,POL-00000296,CLM-00000681,COMMISSION,CREDIT_CARD,PENDING,2025-12-17,2025-12-22,13144.17,13144.17,BRL,506.294.738-38,Alves Macedo S.A.,da Mata,AM,2026-05-25 01:16:38
FLOW-0000003064,POL-00000066,CLM-00000018,COMMISSION,BANK_TRANSFER,CANCELLED,2026-02-25,2026-02-26,3795.7,3795.7,BRL,284.507.169-85,Barros,Cardoso de Fonseca,BA,2026-05-25 01:16:38
FLOW-0000003065,POL-00000370,CLM-00000390,COMMISSION,PIX,FAILED,2026-01-06,2026-01-07,17530.61,0.0,BRL,382.951.476-09,Duarte - EI,Santos,BA,2026-05-25 01:16:38
FLOW-0000003066,POL-00000367,CLM-00000683,PREMIUM_PAYMENT,BANK_TRANSFER,PROCESSED,2025-02-15,2025-02-20,18412.78,18412.78,BRL,912.678.403-31,Vieira,da Cunha,RN,2026-05-25 01:16:38
FLOW-0000003067,POL-00000422,CLM-00000018,CANCELLATION,PIX,CANCELLED,2024-09-18,2024-09-22,8663.71,8663.71,BRL,189.527.306-40,Porto,Gonçalves Verde,ES,2026-05-25 01:16:38
FLOW-0000003068,POL-00000142,CLM-00000196,PREMIUM_PAYMENT,DEBIT,PROCESSED,2026-03-20,2026-03-21,24223.69,24223.69,BRL,971.468.250-94,Barbosa Gonçalves S/A,Pereira da Prata,SC,2026-05-25 01:16:38
FLOW-0000003069,POL-00000199,CLM-00000315,REINSURANCE,BANK_SLIP,FAILED,2025-09-20,2025-09-22,13764.89,0.0,BRL,518.047.296-20,Jesus - ME,Correia,MG,2026-05-25 01:16:38
FLOW-0000003070,POL-00000455,CLM-00000761,COMMISSION,BANK_SLIP,PENDING,2024-11-12,2024-11-13,21166.24,21166.24,BRL,625.943.018-33,Moraes - ME,Sampaio,SE,2026-05-25 01:16:38
FLOW-0000003071,POL-00000217,CLM-00000127,REFUND,CREDIT_CARD,PENDING,2026-01-28,2026-01-28,3564.1,3564.1,BRL,152.748.360-62,Nascimento,da Cruz,GO,2026-05-25 01:16:38
FLOW-0000003072,POL-00000143,CLM-00000062,CLAIM_PAYMENT,BANK_SLIP,CANCELLED,2026-03-08,2026-03-12,4090.75,4090.75,BRL,275.140.839-79,Fernandes,Barros do Amparo,SP,2026-05-25 01:16:38
FLOW-0000003073,POL-00000221,CLM-00000437,REFUND,BANK_TRANSFER,PENDING,2025-08-22,2025-08-26,15504.65,15504.65,BRL,391.720.468-13,Souza,Borges,CE,2026-05-25 01:16:38
FLOW-0000003074,POL-00000441,CLM-00000289,CLAIM_PAYMENT,BANK_TRANSFER,PROCESSED,2025-09-20,2025-09-20,10337.91,10337.91,BRL,129.768.304-87,Ramos Cavalcante Ltda.,da Rocha de Silveira,MT,2026-05-25 01:16:38
FLOW-0000003075,POL-00000164,CLM-00000268,PREMIUM_PAYMENT,BANK_SLIP,FAILED,2025-01-12,2025-01-17,23631.55,0.0,BRL,246.173.950-16,Rios Aparecida e Filhos,Albuquerque,PI,2026-05-25 01:16:38
FLOW-0000003076,POL-00000360,CLM-00000728,PREMIUM_PAYMENT,CREDIT_CARD,PROCESSED,2024-06-24,2024-06-29,15811.78,15811.78,BRL,250.637.419-16,Moraes Cunha - EI,Machado,RR,2026-05-25 01:16:38
FLOW-0000003077,POL-00000316,CLM-00000372,PREMIUM_PAYMENT,DEBIT,PENDING,2024-08-03,2024-08-03,6279.95,6279.95,BRL,619.508.432-89,Pereira,Novais,PB,2026-05-25 01:16:38
FLOW-0000003078,POL-00000189,CLM-00000434,CANCELLATION,CREDIT_CARD,CANCELLED,2024-11-24,2024-11-27,14132.49,14132.49,BRL,546.123.798-37,Abreu Ltda.,Gomes,PI,2026-05-25 01:16:38
FLOW-0000003079,POL-00000191,CLM-00000292,REFUND,DEBIT,FAILED,2025-05-04,2025-05-08,1668.82,0.0,BRL,563.904.718-66,da Mota,Vargas,PE,2026-05-25 01:16:38
FLOW-0000003080,POL-00000431,CLM-00000109,COMMISSION,BANK_SLIP,CANCELLED,2026-05-08,2026-05-09,23646.97,23646.97,BRL,124.978.035-79,Ramos,Freitas,TO,2026-05-25 01:16:38
FLOW-0000003081,POL-00000023,CLM-00000569,PREMIUM_PAYMENT,PIX,PENDING,2026-03-27,2026-03-29,11570.56,11570.56,BRL,389.507.614-75,Cavalcanti,Ramos,AL,2026-05-25 01:16:38
FLOW-0000003082,POL-00000020,CLM-00000213,REINSURANCE,PIX,PENDING,2025-11-14,2025-11-14,19941.61,19941.61,BRL,327.695.480-00,Cavalcante e Filhos,Aragão,GO,2026-05-25 01:16:38
FLOW-0000003083,POL-00000052,CLM-00000461,REINSURANCE,DEBIT,PROCESSED,2026-01-17,2026-01-22,19823.62,19823.62,BRL,679.048.213-03,Andrade - ME,Porto das Flores,GO,2026-05-25 01:16:38
FLOW-0000003084,POL-00000083,CLM-00000434,PREMIUM_PAYMENT,BANK_TRANSFER,CANCELLED,2025-12-11,2025-12-13,19097.93,19097.93,BRL,973.268.014-87,Machado - EI,Marques,PR,2026-05-25 01:16:38
FLOW-0000003085,POL-00000416,CLM-00000745,REINSURANCE,CREDIT_CARD,PENDING,2026-02-09,2026-02-09,13632.1,13632.1,BRL,598.467.320-74,Cavalcanti,Rodrigues Grande,PE,2026-05-25 01:16:38
FLOW-0000003086,POL-00000445,CLM-00000738,REINSURANCE,PIX,PENDING,2024-06-23,2024-06-26,2729.68,2729.68,BRL,897.305.614-00,Mendes e Filhos,Jesus,MA,2026-05-25 01:16:38
FLOW-0000003087,POL-00000101,CLM-00000521,REFUND,PIX,PENDING,2025-11-30,2025-12-02,17622.38,17622.38,BRL,237.604.189-96,Machado Pimenta e Filhos,Pires do Campo,SP,2026-05-25 01:16:38
FLOW-0000003088,POL-00000237,CLM-00000730,CLAIM_PAYMENT,BANK_SLIP,PENDING,2024-12-15,2024-12-18,11351.43,11351.43,BRL,264.308.519-15,Cassiano,Abreu de Brito,RJ,2026-05-25 01:16:38
FLOW-0000003089,POL-00000185,CLM-00000994,PREMIUM_PAYMENT,BANK_TRANSFER,FAILED,2024-07-09,2024-07-11,2038.7,0.0,BRL,083.475.169-01,Pacheco,Novaes,MG,2026-05-25 01:16:38
FLOW-0000003090,POL-00000090,CLM-00000117,CLAIM_PAYMENT,BANK_SLIP,CANCELLED,2024-10-01,2024-10-03,12326.23,12326.23,BRL,873.091.642-96,Borges,Araújo,GO,2026-05-25 01:16:38
FLOW-0000003091,POL-00000179,CLM-00000545,REFUND,BANK_TRANSFER,PROCESSED,2025-10-11,2025-10-11,484.87,484.87,BRL,826.153.490-15,das Neves S.A.,Alves,PE,2026-05-25 01:16:38
FLOW-0000003092,POL-00000306,CLM-00000260,REFUND,DEBIT,CANCELLED,2025-07-18,2025-07-23,8915.57,8915.57,BRL,369.542.108-89,Fonseca,Cirino,PR,2026-05-25 01:16:38
FLOW-0000003093,POL-00000171,CLM-00000204,REINSURANCE,BANK_SLIP,PENDING,2025-11-12,2025-11-12,5153.82,5153.82,BRL,706.318.924-78,Costela,Aragão do Norte,PI,2026-05-25 01:16:38
FLOW-0000003094,POL-00000430,CLM-00000448,REFUND,DEBIT,FAILED,2025-07-25,2025-07-29,10094.37,0.0,BRL,507.249.631-70,Ramos Siqueira S.A.,Martins,RR,2026-05-25 01:16:38
FLOW-0000003095,POL-00000300,CLM-00000066,PREMIUM_PAYMENT,BANK_TRANSFER,FAILED,2024-10-29,2024-11-01,20588.67,0.0,BRL,079.126.584-67,Nunes e Filhos,Barros Alegre,AP,2026-05-25 01:16:38
FLOW-0000003096,POL-00000010,CLM-00000033,CANCELLATION,PIX,CANCELLED,2024-07-19,2024-07-20,20775.79,20775.79,BRL,037.421.958-32,Nogueira,da Cunha dos Dourados,BA,2026-05-25 01:16:38
FLOW-0000003097,POL-00000160,CLM-00000989,REFUND,CREDIT_CARD,PENDING,2024-06-06,2024-06-08,10104.46,10104.46,BRL,401.728.369-13,Cavalcante S.A.,Sousa,SC,2026-05-25 01:16:38
FLOW-0000003098,POL-00000026,CLM-00000458,PREMIUM_PAYMENT,BANK_TRANSFER,PENDING,2024-05-29,2024-06-03,14753.39,14753.39,BRL,379.025.864-47,Machado S.A.,da Conceição de Ribeiro,PR,2026-05-25 01:16:38
FLOW-0000003099,POL-00000020,CLM-00000021,PREMIUM_PAYMENT,CREDIT_CARD,FAILED,2025-03-07,2025-03-10,16680.09,0.0,BRL,725.041.968-49,da Rosa Correia - ME,Sá de Cunha,MS,2026-05-25 01:16:38
FLOW-0000003100,POL-00000421,CLM-00000733,REINSURANCE,BANK_TRANSFER,PENDING,2024-09-12,2024-09-16,5937.0,5937.0,BRL,013.958.762-40,Lima,Barros da Mata,SC,2026-05-25 01:16:38
FLOW-0000003101,POL-00000294,CLM-00000004,CANCELLATION,CREDIT_CARD,FAILED,2026-03-16,2026-03-21,21455.11,0.0,BRL,459.763.021-06,Monteiro,Mendonça,PA,2026-05-25 01:16:38
FLOW-0000003102,POL-00000163,CLM-00000804,CANCELLATION,BANK_SLIP,PENDING,2025-08-05,2025-08-06,16709.36,16709.36,BRL,958.432.107-23,Macedo,Silva,PR,2026-05-25 01:16:38
FLOW-0000003103,POL-00000414,CLM-00000604,REINSURANCE,CREDIT_CARD,PENDING,2026-04-06,2026-04-06,6425.27,6425.27,BRL,927.461.380-69,Sampaio Farias Ltda.,Ribeiro do Oeste,RN,2026-05-25 01:16:38
FLOW-0000003104,POL-00000402,CLM-00000621,REFUND,BANK_TRANSFER,CANCELLED,2025-09-28,2025-10-03,20761.77,20761.77,BRL,917.645.823-73,Leão,Cardoso,TO,2026-05-25 01:16:38
FLOW-0000003105,POL-00000102,CLM-00000475,CANCELLATION,BANK_TRANSFER,PENDING,2026-04-18,2026-04-21,15990.1,15990.1,BRL,284.150.693-24,Correia,Caldeira do Sul,PB,2026-05-25 01:16:38
FLOW-0000003106,POL-00000309,CLM-00000570,REFUND,CREDIT_CARD,CANCELLED,2025-10-21,2025-10-24,17144.64,17144.64,BRL,631.948.270-22,Pimenta Andrade S/A,Viana do Amparo,RJ,2026-05-25 01:16:38
FLOW-0000003107,POL-00000077,CLM-00000222,REFUND,DEBIT,PENDING,2025-05-03,2025-05-03,10301.64,10301.64,BRL,867.530.219-30,Cunha Albuquerque - EI,Camargo,DF,2026-05-25 01:16:38
FLOW-0000003108,POL-00000293,CLM-00000273,REFUND,BANK_SLIP,CANCELLED,2024-12-10,2024-12-12,23816.03,23816.03,BRL,761.245.389-46,Lima - EI,das Neves de Campos,PE,2026-05-25 01:16:38
FLOW-0000003109,POL-00000094,CLM-00000216,COMMISSION,BANK_TRANSFER,CANCELLED,2025-05-10,2025-05-11,20781.37,20781.37,BRL,134.075.968-39,Albuquerque,Melo,RN,2026-05-25 01:16:38
FLOW-0000003110,POL-00000313,CLM-00000457,COMMISSION,PIX,PENDING,2025-01-13,2025-01-18,14794.83,14794.83,BRL,016.985.743-39,Lopes,Pastor de Duarte,MS,2026-05-25 01:16:38
FLOW-0000003111,POL-00000453,CLM-00000442,COMMISSION,BANK_SLIP,PROCESSED,2025-10-19,2025-10-19,17801.6,17801.6,BRL,746.218.359-55,Cavalcanti,Rezende das Pedras,PB,2026-05-25 01:16:38
FLOW-0000003112,POL-00000420,CLM-00000926,PREMIUM_PAYMENT,BANK_TRANSFER,CANCELLED,2026-01-13,2026-01-13,5397.84,5397.84,BRL,872.695.043-00,Pastor da Mota - ME,Vieira de Rezende,BA,2026-05-25 01:16:38
FLOW-0000003113,POL-00000431,CLM-00000163,REFUND,PIX,PENDING,2025-01-11,2025-01-12,2687.0,2687.0,BRL,629.150.473-16,Melo,Barros,GO,2026-05-25 01:16:38
FLOW-0000003114,POL-00000049,CLM-00000871,CANCELLATION,BANK_TRANSFER,FAILED,2026-01-04,2026-01-09,20091.08,0.0,BRL,543.067.892-92,da Mota,Sampaio,TO,2026-05-25 01:16:38
FLOW-0000003115,POL-00000462,CLM-00000151,CANCELLATION,PIX,CANCELLED,2026-02-07,2026-02-07,5918.51,5918.51,BRL,483.690.512-51,Mendonça Machado S.A.,Alves,AC,2026-05-25 01:16:38
FLOW-0000003116,POL-00000476,CLM-00000678,PREMIUM_PAYMENT,BANK_TRANSFER,FAILED,2024-10-01,2024-10-01,24401.48,0.0,BRL,782.510.436-62,Rezende da Conceição S/A,Borges,AP,2026-05-25 01:16:38
FLOW-0000003117,POL-00000458,CLM-00000267,PREMIUM_PAYMENT,CREDIT_CARD,CANCELLED,2025-11-26,2025-11-26,20392.21,20392.21,BRL,713.206.894-69,Borges Garcia e Filhos,Cassiano do Oeste,MS,2026-05-25 01:16:38
FLOW-0000003118,POL-00000485,CLM-00000902,PREMIUM_PAYMENT,CREDIT_CARD,CANCELLED,2026-04-28,2026-05-02,3499.1,3499.1,BRL,407.153.928-32,Ribeiro,Albuquerque de Barros,PI,2026-05-25 01:16:38
FLOW-0000003119,POL-00000498,CLM-00000520,CLAIM_PAYMENT,CREDIT_CARD,CANCELLED,2025-10-02,2025-10-06,12852.98,12852.98,BRL,752.841.096-94,Costela - EI,Ramos,RJ,2026-05-25 01:16:38
FLOW-0000003120,POL-00000032,CLM-00000832,REINSURANCE,PIX,PROCESSED,2024-07-29,2024-08-01,23316.05,23316.05,BRL,836.910.574-20,Monteiro,Viana da Prata,RN,2026-05-25 01:16:38
FLOW-0000003121,POL-00000164,CLM-00000485,REFUND,PIX,CANCELLED,2024-07-31,2024-08-02,13525.37,13525.37,BRL,806.947.312-69,Sampaio,Jesus Grande,MG,2026-05-25 01:16:38
FLOW-0000003122,POL-00000154,CLM-00000610,REFUND,DEBIT,PENDING,2025-11-22,2025-11-23,21060.86,21060.86,BRL,246.130.579-06,Cavalcante,Oliveira,MG,2026-05-25 01:16:38
FLOW-0000003123,POL-00000479,CLM-00000162,CANCELLATION,BANK_TRANSFER,PENDING,2024-07-13,2024-07-13,19127.01,19127.01,BRL,164.287.390-03,Pastor,Jesus,RR,2026-05-25 01:16:38
FLOW-0000003124,POL-00000406,CLM-00000170,REINSURANCE,BANK_TRANSFER,FAILED,2025-03-04,2025-03-07,16874.79,0.0,BRL,734.895.120-14,da Cruz - ME,Nogueira de Aragão,SC,2026-05-25 01:16:38
FLOW-0000003125,POL-00000238,CLM-00000744,REINSURANCE,DEBIT,PROCESSED,2025-04-12,2025-04-17,10615.69,10615.69,BRL,973.162.480-50,da Rosa,Ribeiro,AC,2026-05-25 01:16:38
FLOW-0000003126,POL-00000341,CLM-00000651,CANCELLATION,PIX,CANCELLED,2026-03-01,2026-03-05,23584.59,23584.59,BRL,764.231.058-71,Siqueira,Macedo,RN,2026-05-25 01:16:38
FLOW-0000003127,POL-00000366,CLM-00000121,COMMISSION,CREDIT_CARD,PROCESSED,2025-07-23,2025-07-25,1126.21,1126.21,BRL,120.479.836-22,Fernandes,da Rosa de Ramos,PR,2026-05-25 01:16:38
FLOW-0000003128,POL-00000182,CLM-00000438,REFUND,PIX,PENDING,2025-01-08,2025-01-08,19763.41,19763.41,BRL,840.361.592-24,Brito,Sales,AM,2026-05-25 01:16:38
FLOW-0000003129,POL-00000091,CLM-00000500,CANCELLATION,CREDIT_CARD,PROCESSED,2026-05-01,2026-05-04,22494.7,22494.7,BRL,671.429.803-03,Campos Fernandes e Filhos,Moreira do Sul,AL,2026-05-25 01:16:38
FLOW-0000003130,POL-00000171,CLM-00000741,CANCELLATION,DEBIT,PROCESSED,2025-07-03,2025-07-08,22349.38,22349.38,BRL,196.450.832-06,Câmara Ltda.,Nogueira,CE,2026-05-25 01:16:38
FLOW-0000003131,POL-00000094,CLM-00000300,REFUND,PIX,CANCELLED,2025-07-14,2025-07-16,2719.87,2719.87,BRL,735.604.928-74,Pimenta e Filhos,da Mata,PR,2026-05-25 01:16:38
FLOW-0000003132,POL-00000428,CLM-00000625,CANCELLATION,DEBIT,FAILED,2024-12-10,2024-12-14,23159.37,0.0,BRL,742.836.501-53,Nascimento,Pastor,AP,2026-05-25 01:16:38
